,img_1,img_2,similarity
1592,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_54877_27438_16818.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_21655_43311_3538.tif,0
1593,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_54877_27438_16818.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10087_5043_2311.tif,0
1594,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_55304_27652_15496.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_16199_20781_7928.tif,0
1595,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_55304_27652_15496.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32089_32089_11072.tif,0
1596,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_57184_28592_5693.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_21554_27569_8865.tif,0
1597,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_57184_28592_5693.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_24916_49832_5724.tif,0
1598,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_10352_10352_17939.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_10498_10498_3197.tif,0
1599,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_10352_10352_17939.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_8802_17604_15848.tif,0
1600,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_11372_11372_19370.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_24916_49832_5724.tif,0
1601,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_11372_11372_19370.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_21554_27569_8865.tif,0
1602,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_13974_13974_6961.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
1603,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_13974_13974_6961.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_41952_83905_13629.tif,0
1604,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_17093_17093_573.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_33775_67550_554.tif,0
1605,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_17093_17093_573.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_4969_9939_14142.tif,0
1606,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_20433_20433_17582.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_12262_24524_18657.tif,0
1607,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_20433_20433_17582.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10061_5030_4713.tif,0
1608,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_23831_37097_3481.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_19416_19416_7331.tif,0
1609,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_23831_37097_3481.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_16932_47534_18963.tif,0
1610,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_24109_24109_8144.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_11815_23631_12339.tif,0
1611,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_24109_24109_8144.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23754_23754_4921.tif,0
1612,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_26055_37269_12790.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10061_5030_4713.tif,0
1613,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_26055_37269_12790.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10087_5043_2311.tif,0
1614,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_26299_26299_2479.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18757_19517_15954.tif,0
1615,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_26299_26299_2479.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_33775_67550_554.tif,0
1616,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_26654_26654_16146.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,0
1617,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_26654_26654_16146.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23996_23996_3767.tif,0
1618,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_26722_26722_8497.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32089_32089_11072.tif,0
1619,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_26722_26722_8497.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_41952_83905_13629.tif,0
1620,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_4732_4732_8165.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_15728_31456_11551.tif,0
1621,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_4732_4732_8165.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_14104_28208_16297.tif,0
1622,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_5514_5514_8191.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_16932_47534_18963.tif,0
1623,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_5514_5514_8191.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_10078_10078_12813.tif,0
1624,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_5887_5887_12462.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
1625,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_5887_5887_12462.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18757_19517_15954.tif,0
1626,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_6532_6532_7893.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
1627,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_6532_6532_7893.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,0
1628,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_6612_6612_18740.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_12262_24524_18657.tif,0
1629,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_6612_6612_18740.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_19416_19416_7331.tif,0
1630,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_8377_8377_4596.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,0
1631,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_8377_8377_4596.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_41952_83905_13629.tif,0
1632,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_19754_25085_4264.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_10498_10498_3197.tif,0
1633,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_19754_25085_4264.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_20728_20728_18840.tif,0
1634,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_20737_27505_14819.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_29802_14901_4923.tif,0
1635,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_20737_27505_14819.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_14104_28208_16297.tif,0
1636,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_8820_18950_9805.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_6568_6568_13748.tif,0
1637,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_8820_18950_9805.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_16932_47534_18963.tif,0
1638,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_15310_15310_9763.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_53236_53236_2817.tif,0
1639,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_15310_15310_9763.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_552_382-18_990-18-A_Biopsy_TNBC_HnE_40X_cropped_32670_65340_9777.tif,0
1640,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_28999_28999_19095.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_17155_17155_17889.tif,0
1641,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_28999_28999_19095.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_36588_43063_2731.tif,0
1642,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_31703_31703_3902.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_532_596-18_1670-18_Biopsy_ER_HnE_40X_cropped_32977_32977_7285.tif,0
1643,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_31703_31703_3902.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_532_596-18_1670-18_Biopsy_ER_HnE_40X_cropped_5693_5693_8347.tif,0
1644,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_33094_33094_7665.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_379_589-15_3955-15_Biopsy_TNBC_HnE_40X_cropped_15069_7534_6816.tif,0
1645,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_33094_33094_7665.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_31281_31281_18528.tif,0
1646,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_34170_34170_1399.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_32566_65132_16329.tif,0
1647,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_34170_34170_1399.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_381_349-13_1977-13-A_Biopsy_TNBC_HnE_40X_cropped_36264_60931_1230.tif,0
1648,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_34177_34177_14363.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_386_124-18_M2153-18-_Biopsy_ER_HnE_40X_cropped_16169_8084_13908.tif,0
1649,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_34177_34177_14363.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_3_201-17_G-17-1135_Biopsy_TNBC_HnE_40x_cropped_29318_29318_15703.tif,0
1650,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_53974_53974_8826.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_6505_13011_7144.tif,0
1651,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_53974_53974_8826.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_548_372-18_943-18_Biopsy_ER_HnE_40X_cropped_10318_20636_5454.tif,0
1652,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_26988_26988_10611.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_546_639-18_1833-18_Biopsy_ER_HnE_40X_cropped_49268_61562_7590.tif,0
1653,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_26988_26988_10611.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_20582_29447_13691.tif,0
1654,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_17773_17773_9176.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_271_285-13_2213-13-A_Biopsy_ER_HnE_40X_cropped_24712_49424_17964.tif,0
1655,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_17773_17773_9176.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_37883_37883_14469.tif,0
1656,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_20615_20615_5291.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_379_589-15_3955-15_Biopsy_TNBC_HnE_40X_cropped_9238_4619_13825.tif,0
1657,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_20615_20615_5291.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_25091_46684_24.tif,0
1658,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21934_21934_2785.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_22_003-15_G-15-08-A_Biopsy_ER_HnE_40X_cropped_5216_10432_10749.tif,0
1659,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21934_21934_2785.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_274_635-15_2378-15-1_Biopsy_ER_HnE_40X_cropped_28519_57039_18136.tif,0
1660,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21972_21972_7054.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_194_96-14_1356-14-_Biopsy_ER_HnE_40X_cropped_60020_48844_2891.tif,0
1661,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21972_21972_7054.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_40989_40989_9479.tif,0
1662,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_24566_24566_10270.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_151_485-17_3642-17-A_Biopsy_ER_HnE_40X_cropped_42373_69027_8135.tif,0
1663,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_24566_24566_10270.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_3163_6327_7866.tif,0
1664,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_24906_24906_13641.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_379_589-15_3955-15_Biopsy_TNBC_HnE_40X_cropped_28458_14229_7169.tif,0
1665,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_24906_24906_13641.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_383_136-11_264-16_Biopsy_TNBC_HnE_40X_cropped_14336_14336_15736.tif,0
