,img_1,img_2,similarity
3007,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_53787_32996_13035.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,0
3008,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_54766_19889_2063.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_24916_49832_5724.tif,0
3009,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_54766_19889_2063.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_21655_43311_3538.tif,0
3010,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_54895_34351_8487.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_4969_9939_14142.tif,0
3011,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_54895_34351_8487.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_11815_23631_12339.tif,0
3012,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_55213_27080_4877.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,0
3013,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_55213_27080_4877.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10061_5030_4713.tif,0
3014,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_20771_23308_6444.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_8802_17604_15848.tif,0
3015,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_20771_23308_6444.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10173_5086_9921.tif,0
3016,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_24203_14681_6686.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_29802_14901_4923.tif,0
3017,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_24203_14681_6686.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_10078_10078_12813.tif,0
3018,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_4582_9165_11593.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_9609_9609_5459.tif,0
3019,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_4582_9165_11593.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_33775_67550_554.tif,0
3020,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_5233_10467_3089.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15466_15466_7560.tif,0
3021,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_5233_10467_3089.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_21554_27569_8865.tif,0
3022,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_17059_17059_11767.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18757_19517_15954.tif,0
3023,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_17059_17059_11767.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10087_5043_2311.tif,0
3024,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_17897_17897_18452.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32135_32135_6422.tif,0
3025,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_17897_17897_18452.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_23089_46178_3788.tif,0
3026,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_18000_18000_4940.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10173_5086_9921.tif,0
3027,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_18000_18000_4940.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,0
3028,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_19630_19630_5327.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15466_15466_7560.tif,0
3029,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_19630_19630_5327.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_12829_25659_1851.tif,0
3030,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_19722_19722_5359.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_20728_20728_18840.tif,0
3031,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_19722_19722_5359.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_20831_30077_7827.tif,0
3032,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_19734_19734_4938.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_14104_28208_16297.tif,0
3033,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_19734_19734_4938.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_23563_47127_9335.tif,0
3034,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_20190_20190_10584.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_546_639-18_1833-18_Biopsy_ER_HnE_40X_cropped_6521_13042_16409.tif,0
3035,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_20190_20190_10584.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_23089_46178_3788.tif,0
3036,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_20651_20651_7075.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_20728_20728_18840.tif,0
3037,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_20651_20651_7075.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_9317_18634_19104.tif,0
3038,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_24170_24170_388.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_33775_67550_554.tif,0
3039,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_24170_24170_388.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15649_15649_9601.tif,0
3040,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_26238_26238_7256.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15649_15649_9601.tif,0
3041,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_26238_26238_7256.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_23563_47127_9335.tif,0
3042,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_26626_26626_16576.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32135_32135_6422.tif,0
3043,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_26626_26626_16576.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_16199_20781_7928.tif,0
3044,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29152_29152_14877.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_24916_49832_5724.tif,0
3045,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29152_29152_14877.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_16932_47534_18963.tif,0
3046,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_10649_10649_7569.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_6631_6631_11604.tif,0
3047,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_10649_10649_7569.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_19416_19416_7331.tif,0
3048,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_18286_18286_17048.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23754_23754_4921.tif,0
3049,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_18286_18286_17048.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
3050,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_19880_39761_18737.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_8674_8674_10654.tif,0
3051,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_19880_39761_18737.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10173_5086_9921.tif,0
3052,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_20393_40787_16501.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
3053,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_20393_40787_16501.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_21655_43311_3538.tif,0
3054,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_32286_64573_5482.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_19416_19416_7331.tif,0
3055,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_32286_64573_5482.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_29802_14901_4923.tif,0
3056,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_32365_64730_13224.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_9317_18634_19104.tif,0
3057,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_32365_64730_13224.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_20728_20728_18840.tif,0
3058,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_32778_65557_7618.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_10078_10078_12813.tif,0
3059,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_32778_65557_7618.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_9317_18634_19104.tif,0
3060,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_33624_67248_13499.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_20831_30077_7827.tif,0
3061,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_33624_67248_13499.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
3062,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_33845_67690_752.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18757_19517_15954.tif,0
3063,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_33845_67690_752.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_24916_49832_5724.tif,0
3064,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_33926_67852_17924.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_16932_47534_18963.tif,0
3065,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_33926_67852_17924.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18757_19517_15954.tif,0
3066,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_45360_64814_5158.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_6568_6568_13748.tif,0
3067,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_45360_64814_5158.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,0
3068,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_6761_13523_667.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_23563_47127_9335.tif,0
3069,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_6761_13523_667.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_6568_6568_13748.tif,0
3070,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_6942_13884_2585.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_16199_20781_7928.tif,0
3071,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_6942_13884_2585.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,0
3072,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_7205_14411_9734.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_23563_47127_9335.tif,0
3073,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_7205_14411_9734.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10173_5086_9921.tif,0
3074,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_7595_15191_13891.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_12262_24524_18657.tif,0
3075,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_7595_15191_13891.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_8802_17604_15848.tif,0
3076,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_8417_16834_5649.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
3077,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_8417_16834_5649.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32089_32089_11072.tif,0
3078,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_8491_16983_10826.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_21655_43311_3538.tif,0
3079,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_8491_16983_10826.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_33775_67550_554.tif,0
